ParticipantID,DataType,AttemptNumber,Movement,Error,AudioCue,Time,CurrentAudioType,Gender,VideoGame
TESTTEST,P,1,Turns Left,N/A,0,20.96849,practice
TESTTEST,P,1,Forward,yes,0,22.03919,practice
TESTTEST,P,1,Forward,yes,0,24.23013,practice
TESTTEST,P,1,Forward,yes,22,24.75189,practice
TESTTEST,P,1,Forward,yes,22,25.15524,practice
TESTTEST,P,1,Forward,yes,22,25.88887,practice
TESTTEST,P,1,Forward,yes,22,26.33029,practice
TESTTEST,P,1,Forward,yes,22,26.79335,practice
TESTTEST,P,1,Turns Right,N/A,22,26.95476,practice
TESTTEST,P,1,Forward,yes,22,27.66114,practice
TESTTEST,P,1,Forward,yes,4,28.09363,practice
TESTTEST,P,1,Forward,yes,4,28.59835,practice
TESTTEST,P,1,Forward,yes,4,29.06717,practice
TESTTEST,P,1,Forward,yes,4,29.35779,practice
TESTTEST,P,1,Forward,yes,4,29.69659,practice
TESTTEST,P,1,Forward,yes,23,29.96276,practice
TESTTEST,P,1,Forward,yes,23,30.36589,practice
TESTTEST,P,1,Forward,yes,23,30.66377,practice
TESTTEST,P,1,Turns Right,N/A,23,30.87383,practice
TESTTEST,P,1,Turns Right,N/A,23,31.1498,practice
TESTTEST,P,1,Forward,no,23,31.66292,practice
TESTTEST,P,1,Forward,no,11,32.05647,practice
TESTTEST,P,1,Forward,no,11,32.38594,practice
TESTTEST,P,1,Forward,no,11,32.7309,practice
TESTTEST,P,1,Forward,no,11,33.08238,practice
TESTTEST,P,1,Forward,no,11,33.48763,practice
TESTTEST,P,1,Turns Left,N/A,52,33.92716,practice
TESTTEST,P,1,Forward,no,52,33.96527,practice
TESTTEST,P,1,Forward,yes,52,34.49681,practice
TESTTEST,P,1,Forward,yes,48,34.81479,practice
TESTTEST,P,1,Forward,yes,13,35.25992,practice
TESTTEST,P,1,Forward,yes,13,35.61307,practice
TESTTEST,P,1,Turns Left,N/A,13,35.66575,practice
TESTTEST,P,1,Forward,yes,35,36.26572,practice
TESTTEST,P,1,Forward,yes,35,36.62046,practice
TESTTEST,P,1,Turns Left,N/A,35,36.67344,practice
TESTTEST,P,1,Forward,yes,35,37.20428,practice
TESTTEST,P,1,Forward,yes,35,37.58334,practice
TESTTEST,P,1,Turns Right,N/A,35,37.63372,practice
TESTTEST,P,1,Forward,yes,35,38.24316,practice
TESTTEST,P,1,Forward,yes,35,38.68152,practice
TESTTEST,P,1,Forward,yes,35,39.01898,practice
TESTTEST,P,1,Forward,yes,16,39.39556,practice
TESTTEST,P,1,Forward,yes,16,39.75376,practice
TESTTEST,P,1,Forward,yes,16,40.153,practice
TESTTEST,P,1,Turns Right,N/A,16,40.21629,practice
TESTTEST,P,1,Forward,yes,16,40.78673,practice
TESTTEST,P,1,Forward,yes,16,41.04719,practice
TESTTEST,P,1,Forward,yes,16,41.48218,practice
TESTTEST,P,1,Forward,yes,16,41.77248,practice
TESTTEST,P,1,Turns Right,N/A,16,41.80833,practice
TESTTEST,P,1,Forward,yes,16,42.42495,practice
TESTTEST,P,1,Forward,yes,16,42.7637,practice
TESTTEST,P,1,Forward,yes,16,43.01786,practice
TESTTEST,P,1,Turns Right,N/A,16,43.39099,practice
TESTTEST,P,1,Forward,yes,16,43.50075,practice
TESTTEST,P,1,Forward,yes,53,44.00873,practice
TESTTEST,P,1,Turns Right,N/A,53,44.29815,practice
TESTTEST,P,1,Forward,yes,53,44.33319,practice
TESTTEST,P,1,Forward,yes,0,44.9087,practice
TESTTEST,P,1,Forward,yes,0,45.39294,practice
TESTTEST,P,1,Turns Right,N/A,0,45.42762,practice
TESTTEST,P,1,Turns Right,N/A,0,45.7745,practice
TESTTEST,P,1,Forward,no,0,46.4559,practice
TESTTEST,P,1,Forward,no,0,46.85842,practice
TESTTEST,P,1,Turns Left,N/A,0,46.87857,practice
TESTTEST,P,1,Forward,no,31,47.4813,practice
TESTTEST,P,1,Forward,no,31,47.80167,practice
TESTTEST,P,1,Turns Left,N/A,31,47.87299,practice
TESTTEST,P,1,Forward,no,31,48.41141,practice
TESTTEST,P,1,Forward,no,31,48.82641,practice
TESTTEST,P,1,Forward,no,31,49.29407,practice
TESTTEST,P,1,Forward,no,31,49.68645,practice
TESTTEST,P,1,Turns Left,N/A,31,49.75455,practice
TESTTEST,P,1,Forward,no,31,50.37726,practice
TESTTEST,P,1,Forward,no,31,50.75465,practice
TESTTEST,P,1,Forward,no,31,51.12589,practice
TESTTEST,P,1,Forward,no,31,51.58532,practice
TESTTEST,P,1,Turns Left,N/A,31,51.62088,practice
TESTTEST,P,1,Forward,no,31,52.3095,practice
TESTTEST,P,1,Forward,no,59,52.76601,practice
TESTTEST,P,1,Forward,no,59,53.13296,practice
TESTTEST,P,1,Forward,no,59,53.52929,practice
TESTTEST,P,1,Forward,no,59,53.95753,practice
TESTTEST,P,1,Forward,no,59,54.4524,practice
TESTTEST,P,1,Turns Left,N/A,59,54.55729,practice
TESTTEST,P,1,Forward,no,59,55.09981,practice
TESTTEST,P,1,Forward,no,59,55.6054,practice
TESTTEST,P,1,Turns Right,N/A,59,55.7006,practice
TESTTEST,P,1,Forward,no,46,56.29875,practice
TESTTEST,P,1,Turns Right,N/A,46,56.75924,practice
TESTTEST,P,1,Forward,no,46,56.75924,practice
TESTTEST,P,1,Forward,no,30,57.43644,practice
TESTTEST,P,1,Forward,no,43,57.79128,practice
TESTTEST,P,1,Forward,no,43,58.1138,practice
TESTTEST,P,1,Forward,no,9,58.64905,practice
TESTTEST,P,1,Turns Left,N/A,9,58.68585,practice
TESTTEST,P,1,Forward,no,9,59.26775,practice
TESTTEST,P,1,Forward,no,9,59.65205,practice
TESTTEST,P,1,Turns Left,N/A,9,59.70894,practice
TESTTEST,P,1,Forward,no,9,60.30232,practice
TESTTEST,P,1,Forward,no,9,60.61275,practice
TESTTEST,P,1,Forward,no,9,60.9523,practice
TESTTEST,P,1,Forward,no,17,61.32635,practice
TESTTEST,P,1,Forward,no,17,61.67206,practice
TESTTEST,P,1,Forward,no,17,61.97432,practice
TESTTEST,P,1,Forward,no,17,62.27947,practice
TESTTEST,P,1,Forward,no,17,62.65987,practice
TESTTEST,P,1,Forward,no,17,62.9835,practice
TESTTEST,P,1,Forward,no,17,63.36786,practice
TESTTEST,P,1,Turns Left,N/A,17,63.43493,practice
TESTTEST,P,1,Forward,no,17,63.98372,practice
TESTTEST,P,1,Forward,no,17,64.3543,practice
TESTTEST,P,1,Forward,no,17,64.66749,practice
TESTTEST,P,1,Forward,no,17,65.11746,practice
TESTTEST,P,1,Forward,no,17,65.43612,practice
TESTTEST,P,1,Forward,no,17,65.82544,practice
TESTTEST,P,1,Turns Left,N/A,17,65.8871,practice
TESTTEST,P,1,Forward,no,17,66.43774,practice
TESTTEST,P,1,Forward,no,17,66.87996,practice
TESTTEST,P,1,Turns Right,N/A,17,66.91524,practice
TESTTEST,P,1,Forward,no,0,67.70815,practice
TESTTEST,P,1,Turns Right,N/A,0,68.05172,practice
TESTTEST,P,1,Forward,no,0,68.05172,practice
TESTTEST,P,1,Forward,no,0,68.77475,practice
TESTTEST,P,1,Forward,no,0,69.07957,practice
TESTTEST,P,1,Turns Left,N/A,0,69.13212,practice
TESTTEST,P,1,Forward,no,0,69.65084,practice
TESTTEST,P,1,Turns Left,N/A,0,70.09005,practice
TESTTEST,P,1,Forward,no,0,70.09005,practice
TESTTEST,D,1,Forward,yes,0,78.92542,egocentric
TESTTEST,D,1,Forward,yes,0,79.2984,egocentric
TESTTEST,D,1,Forward,yes,39,79.68359,egocentric
TESTTEST,D,1,Forward,yes,39,80.02386,egocentric
TESTTEST,D,1,Turns Left,N/A,39,80.07916,egocentric
TESTTEST,D,1,Forward,yes,39,80.63543,egocentric
TESTTEST,D,1,Forward,yes,39,81.00144,egocentric
TESTTEST,D,1,Turns Right,N/A,39,81.07838,egocentric
TESTTEST,D,1,Forward,yes,39,81.78862,egocentric
TESTTEST,D,1,Forward,yes,39,82.16077,egocentric
TESTTEST,D,1,Turns Right,N/A,39,82.26797,egocentric
TESTTEST,D,1,Forward,yes,39,82.92764,egocentric
TESTTEST,D,1,Turns Left,N/A,39,83.15723,egocentric
TESTTEST,D,1,Turns Left,N/A,39,83.51945,egocentric
TESTTEST,D,1,Forward,no,39,84.01398,egocentric
TESTTEST,D,1,Turns Right,N/A,39,84.05039,egocentric
TESTTEST,D,1,Forward,yes,39,84.59683,egocentric
TESTTEST,D,1,Forward,yes,39,85.09344,egocentric
TESTTEST,D,1,Turns Right,N/A,39,85.29803,egocentric
TESTTEST,D,1,Turns Right,N/A,39,85.67941,egocentric
TESTTEST,D,1,Forward,no,39,86.24013,egocentric
TESTTEST,D,1,Forward,no,39,86.59749,egocentric
TESTTEST,D,1,Turns Left,N/A,39,86.67375,egocentric
TESTTEST,D,1,Forward,yes,39,87.22612,egocentric
TESTTEST,D,1,Forward,yes,39,87.64062,egocentric
TESTTEST,D,1,Forward,yes,39,87.95981,egocentric
TESTTEST,D,1,Forward,yes,39,88.36579,egocentric
TESTTEST,D,1,Turns Right,N/A,39,88.38661,egocentric
TESTTEST,D,1,Forward,yes,39,88.99365,egocentric
TESTTEST,D,1,Turns Left,N/A,0,89.37804,egocentric
TESTTEST,D,1,Forward,yes,0,89.41151,egocentric
TESTTEST,D,1,Forward,yes,0,89.95538,egocentric
TESTTEST,D,1,Forward,yes,0,90.27676,egocentric
TESTTEST,D,1,Turns Left,N/A,0,90.29441,egocentric
TESTTEST,D,1,Forward,yes,0,90.8894,egocentric
TESTTEST,D,1,Forward,yes,0,91.23845,egocentric
TESTTEST,D,1,Turns Right,N/A,0,91.40636,egocentric
TESTTEST,D,1,Turns Right,N/A,0,91.71123,egocentric
TESTTEST,D,1,Forward,no,0,92.25218,egocentric
TESTTEST,D,1,Forward,no,0,92.52663,egocentric
TESTTEST,D,1,Forward,yes,14,92.89488,egocentric
TESTTEST,D,1,Turns Left,N/A,14,93.19714,egocentric
TESTTEST,D,1,Forward,yes,14,93.19714,egocentric
TESTTEST,D,1,Forward,yes,5,93.73475,egocentric
TESTTEST,D,1,Turns Left,N/A,5,93.99216,egocentric
TESTTEST,D,1,Forward,yes,5,93.99216,egocentric
TESTTEST,D,1,Forward,yes,5,94.51815,egocentric
TESTTEST,D,1,Turns Left,N/A,5,94.77296,egocentric
TESTTEST,D,1,Forward,yes,5,94.77296,egocentric
TESTTEST,D,1,Turns Left,N/A,5,95.04486,egocentric
TESTTEST,D,1,Forward,no,5,95.52644,egocentric
TESTTEST,D,1,Forward,no,5,95.76553,egocentric
TESTTEST,D,1,Turns Right,N/A,5,95.79589,egocentric
TESTTEST,D,1,Forward,yes,41,96.58529,egocentric
TESTTEST,D,1,Forward,yes,41,96.78163,egocentric
TESTTEST,D,1,Turns Right,N/A,41,96.83883,egocentric
TESTTEST,D,1,Forward,yes,32,97.4178,egocentric
TESTTEST,D,1,Turns Left,N/A,32,97.62243,egocentric
TESTTEST,D,1,Forward,yes,32,97.65015,egocentric
TESTTEST,D,1,Forward,yes,32,98.11456,egocentric
TESTTEST,D,1,Turns Right,N/A,32,98.33018,egocentric
TESTTEST,D,1,Forward,yes,32,98.34991,egocentric
TESTTEST,D,1,Forward,no,32,98.91083,egocentric
TESTTEST,D,1,Forward,no,32,99.16919,egocentric
TESTTEST,D,1,Turns Left,N/A,32,99.18537,egocentric
TESTTEST,D,1,Forward,no,32,99.71329,egocentric
TESTTEST,D,1,Forward,no,32,99.94891,egocentric
