ParticipantID,DataType,AttemptNumber,Movement,Error,AudioCue,Time,CurrentAudioType,Gender,VideoGame
testing123,P,1,Turns Right,N/A,0,137.5554,practice
testing123,P,1,Forward,no,0,139.2588,practice
testing123,P,1,Forward,no,0,140.3457,practice
testing123,P,1,Turns Left,N/A,0,140.4029,practice
testing123,P,1,Forward,yes,0,142.0968,practice
testing123,P,1,Forward,yes,0,142.7048,practice
testing123,P,1,Turns Left,N/A,0,142.7624,practice
testing123,P,1,Forward,yes,5,144.4346,practice
testing123,P,1,Turns Right,N/A,5,145.0871,practice
testing123,P,1,Forward,yes,5,145.0871,practice
testing123,P,1,Forward,no,48,153.4938,practice
testing123,P,1,Forward,no,0,154.4853,practice
testing123,P,1,Forward,no,32,155.6011,practice
testing123,D,1,Forward,no,0,158.9807,egocentric
testing123,D,1,Forward,no,45,159.9393,egocentric
testing123,D,1,Turns Left,N/A,45,160.0025,egocentric
testing123,D,1,Forward,no,45,161.5274,egocentric
testing123,D,1,Forward,no,45,162.4526,egocentric
testing123,D,1,Turns Right,N/A,45,162.6785,egocentric
testing123,D,1,Turns Left,N/A,45,163.2841,egocentric
testing123,D,1,Forward,no,45,164.7802,egocentric
testing123,D,1,Turns Right,N/A,17,165.9241,egocentric
testing123,D,1,Forward,no,17,166.0172,egocentric
testing123,D,1,Forward,yes,17,167.6199,egocentric
testing123,D,1,Forward,yes,17,168.4302,egocentric
testing123,D,1,Forward,no,17,169.2414,egocentric
testing123,D,1,Forward,no,0,170.2626,egocentric
testing123,D,1,Turns Right,N/A,0,170.3249,egocentric
testing123,D,1,Forward,yes,0,171.9435,egocentric
testing123,D,1,Forward,yes,0,172.5967,egocentric
testing123,D,1,Forward,yes,0,173.2379,egocentric
testing123,D,1,Forward,yes,15,174.1988,egocentric
testing123,D,1,Forward,yes,15,174.8999,egocentric
testing123,D,2,Forward,no,0,179.2756,egocentric
testing123,D,2,Forward,no,40,180.4198,egocentric
testing123,D,2,Turns Left,N/A,40,180.5211,egocentric
testing123,D,2,Forward,no,40,182.1962,egocentric
testing123,D,2,Forward,yes,40,183.2008,egocentric
testing123,D,2,Forward,yes,40,183.7708,egocentric
testing123,D,2,Forward,no,42,184.9221,egocentric
testing123,D,2,Turns Right,N/A,42,185.1642,egocentric
testing123,D,2,Forward,no,42,186.8318,egocentric
testing123,D,2,Forward,yes,42,187.6448,egocentric
testing123,D,2,Forward,yes,42,188.3255,egocentric
testing123,D,2,Forward,no,42,189.2628,egocentric
testing123,D,2,Turns Right,N/A,42,189.3269,egocentric
testing123,D,2,Forward,no,0,190.8732,egocentric
testing123,D,2,Forward,yes,0,191.744,egocentric
testing123,D,2,Forward,yes,0,192.4301,egocentric
testing123,D,2,Forward,yes,43,193.2061,egocentric
testing123,D,2,Forward,no,43,194.173,egocentric
testing123,D,3,Forward,no,0,208.8571,egocentric
testing123,D,3,Turns Left,N/A,21,210.0726,egocentric
testing123,D,3,Forward,no,21,210.1336,egocentric
testing123,D,3,Forward,no,21,211.7607,egocentric
testing123,D,3,Forward,no,21,212.6969,egocentric
testing123,D,3,Forward,no,21,213.5726,egocentric
testing123,D,3,Turns Right,N/A,29,214.4665,egocentric
testing123,D,3,Forward,no,29,214.5402,egocentric
testing123,D,3,Forward,no,29,216.025,egocentric
testing123,D,3,Forward,no,29,216.7076,egocentric
testing123,D,3,Forward,no,29,217.4846,egocentric
testing123,D,3,Turns Right,N/A,29,218.1709,egocentric
testing123,D,3,Forward,no,29,218.2663,egocentric
testing123,D,3,Forward,yes,29,219.703,egocentric
testing123,D,3,Forward,yes,29,220.3372,egocentric
testing123,D,3,Forward,yes,0,221.0362,egocentric
testing123,D,3,Forward,yes,6,221.8203,egocentric
testing123,D,3,Forward,yes,6,222.4108,egocentric
testing123,T,4,Forward,no,0,231.8064,egocentric
testing123,T,4,Forward,no,0,232.7345,egocentric
testing123,T,4,Turns Left,N/A,0,232.9286,egocentric
testing123,T,4,Forward,no,0,234.7831,egocentric
testing123,T,4,Forward,no,39,235.871,egocentric
testing123,T,4,Turns Left,N/A,39,235.9743,egocentric
testing123,T,4,Forward,no,39,237.6231,egocentric
testing123,T,4,Forward,no,39,238.4606,egocentric
testing123,T,4,Forward,no,39,239.4221,egocentric
testing123,T,4,Turns Right,N/A,28,240.4676,egocentric
testing123,T,4,Forward,no,28,240.5566,egocentric
testing123,T,4,Forward,no,28,242.2467,egocentric
testing123,T,4,Forward,no,28,243.087,egocentric
testing123,T,4,Forward,no,28,244.2171,egocentric
testing123,T,4,Turns Right,N/A,28,244.9289,egocentric
testing123,T,4,Forward,no,28,244.9289,egocentric
testing123,T,4,Forward,no,0,246.4412,egocentric
testing123,T,4,Forward,no,0,247.9243,egocentric
testing123,T,4,Forward,no,0,248.5866,egocentric
testing123,T,4,Forward,yes,59,249.7838,egocentric
testing123,T,4,Forward,yes,59,250.3634,egocentric
testing123,D,1,Turns Right,N/A,0,263.9735,allocentric
testing123,D,1,Forward,no,0,265.8112,allocentric
testing123,D,1,Forward,no,0,266.9006,allocentric
testing123,D,1,Forward,no,0,267.977,allocentric
testing123,D,1,Turns Left,N/A,0,268.084,allocentric
testing123,D,1,Forward,no,0,269.6058,allocentric
testing123,D,1,Forward,no,27,270.6823,allocentric
testing123,D,1,Turns Right,N/A,27,271.2357,allocentric
testing123,D,1,Forward,no,27,272.7216,allocentric
testing123,D,1,Forward,no,27,273.6099,allocentric
testing123,D,1,Turns Left,N/A,27,273.9904,allocentric
testing123,D,1,Forward,yes,27,275.5236,allocentric
